Subject,Number,Section,Quad,Title / Comment,Credits,Meeting Time,Days,Instructor(s),Fees,Attributes
ART,494,3,NONE,Senior Capstone-Studio,2,6:00 PM - 9:00 PM,M W,Hooker\ David J.,0,NONE
GERM,494,2,NONE,Senior Seminar: Faith & Lit,4,2:15 PM - 3:25 PM,M W F,Henley\ Grant H.,25,NONE
ENGL,494,0,NONE,Senior Seminar,4,9:20 AM - 10:30 AM,M W F,Sasser\ Kimberly A.,0,NONE
GREK,494,0,NONE,Senior Capstone,4,2:15 PM - 3:25 PM,M W F,Penney\ Douglas L.,0,NONE
PSYC,494,1,NONE,Personality Psychology,4,12:55 PM - 2:05 PM,M W F,Fort\ Christin J.,0,NONE
PSYC,494,2,NONE,Personality Psychology,4,9:20 AM - 10:30 AM,M W F,Fort\ Christin J.,0,NONE
CSCI,494,0,NONE,Soc/Ethical Issues,2,8:30 AM - 10:20 AM,R,Pohly\ Devin J.,0,NONE
HNGR,494,0,NONE,HNGR Capstone Integration Sem,2,3:15 PM - 5:05 PM,R,Yoder\ Laura S.,0,NONE
EDUC,494,0,NONE,Senior Seminar:Secondary,2,6:30 PM - 8:30 PM,T,Jonas\ Mark E.,300,NONE
B EC,494,3,NONE,Senior Seminar,2,11:15 AM - 1:05 PM,T,Lee\ Min-Dong Paul,0,NONE
BIOL,494,1,NONE,The Integrated Biologist,2,8:30 AM - 10:20 AM,T,Page\ L. Kristen,0,NONE
BIOL,494,2,NONE,The Integrated Biologist,2,1:15 PM - 3:05 PM,T,Page\ L. Kristen,0,NONE
ENVR,494,0,NONE,Environmental Science Capstone,2,8:30 AM - 10:20 AM,T,Keil\ Charles B.,0,NONE
GEND,494,0,NONE,Gender Studies Capstone,2,11:15 AM - 1:05 PM,T,Reynolds\ Amy M.,0,NONE
NEUR,494,0,NONE,Neuroscience Capstone,2,11:15 AM - 1:05 PM,T,Struthers\ William M.,0,NONE
ANTH,494,0,NONE,Senior Capstone,4,8:30 AM - 10:20 AM,T R,Howell\ Brian M.,0,NONE
C E,494,0,NONE,Senior Capstone,4,1:15 PM - 3:05 PM,T R,Haase & Barwegen,0,NONE
ENGW,494,0,NONE,Senior Seminar in Writing,4,11:15 AM - 1:05 PM,T R,Nonaka\ Miho,0,NONE
HIST,494,0,NONE,Senior Capstone,4,8:30 AM - 10:20 AM,T R,McKenzie\ Robert T.,0,NONE
IDS,494,0,NONE,Senior Seminar,4,8:30 AM - 10:20 AM,T R,Davis\ Jeffry C.,0,NONE
MATH,494,1,NONE,Senior Seminar,2,11:15 AM - 12:15 PM,T R,Brabenec\ Robert L.,0,NONE
SPAN,494,0,NONE,Senior Seminar,4,11:15 AM - 1:05 PM,T R,Townsend\ Tamara,0,NONE
PHYS,494,0,NONE,Senior Seminar,2,7:00 PM - 8:50 PM,W,Bishop\ Robert C.,0,NONE
BITH,494,0,NONE,Senior Seminar,2,8:00 AM - 1:00 PM,BLANK,Lee & Peeler,0,NONE
MSCI,494,0,NONE,Leadership Principles,2,TBA,BLANK,Kurczak\ Steven J.,0,NONE
SOC,494,0,NONE,Senior Capstone,4,TBA,BLANK,STAFF,0,NONE
CHEM,495,0,NONE,Independent Research,2 OR 4,TBA,BLANK,STAFF,95,NONE
MUCS,495,0,NONE,Directed Study,1 TO 4,TBA,BLANK,Zimmerman\ Edward,96,NONE
BIOL,495,0,NONE,Biological Research,2 OR 4,TBA,BLANK,STAFF,100,NONE
ANTH,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
ARCH,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
ART,495,0,NONE,Independent Projects,1 TO 4,TBA,BLANK,STAFF,0,NONE
BITH,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
C E,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
COMM,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
EDUC,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
ENGL,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
ENGW,495,0,NONE,Writing Projects,1 TO 4,TBA,BLANK,STAFF,0,NONE
ENVR,495,0,NONE,Environmental Science Research,2 TO 4,TBA,BLANK,STAFF,0,NONE
GEOL,495,0,NONE,Problems In Geology,1 TO 4,TBA,BLANK,STAFF,0,NONE
HEBR,495,0,NONE,Independent Reading/Rsrch,1 TO 4,TBA,BLANK,STAFF,0,NONE
HIST,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
IR,495,0,NONE,Independent Study,2 TO 4,TBA,BLANK,STAFF,0,NONE
LATN,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
MUMS,495,0,NONE,Directed Study,1 TO 4,TBA,BLANK,Zimmerman\ Edward,0,NONE
MUTC,495,0,NONE,Directed Study,1 TO 4,TBA,BLANK,Zimmerman\ Edward,0,NONE
PSCI,495,0,NONE,Independent Study,2 TO 4,TBA,BLANK,STAFF,0,NONE
PSYC,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
SOC,495,0,NONE,Independent Study,1 TO 4,TBA,BLANK,STAFF,0,NONE
MUMS,496,0,NONE,Internship,2 TO 4,TBA,BLANK,Bauer\ Elizabeth A.,180,NONE
ANTH,496,0,NONE,Internship,4 OR 8,TBA,BLANK,STAFF,0,NONE
ART,496,0,NONE,Internship,2 TO 8,TBA,BLANK,STAFF,0,NONE
B EC,496,0,NONE,Internship,1 TO 4,TBA,BLANK,Bretsen\ Stephen N.,0,NONE
BIOL,496,0,NONE,Biology Internship,2 OR 4,TBA,BLANK,STAFF,0,NONE
BITH,496,0,NONE,Internship,1 TO 4,TBA,BLANK,STAFF,0,NONE
C E,496,0,NONE,Internship,0,TBA,BLANK,Haase\ Daniel T.,0,NONE
CHEM,496,0,NONE,Internship,1 TO 4,TBA,BLANK,STAFF,0,NONE
COMM,496,0,NONE,Internship,2 TO 4,TBA,BLANK,STAFF,0,NONE
ENGL,496,0,NONE,Literature Internship,1 TO 4,TBA,BLANK,STAFF,0,NONE
GEOL,496,0,NONE,Internship,1 TO 4,TBA,BLANK,STAFF,0,NONE
HIST,496,0,NONE,Internship,4,TBA,BLANK,STAFF,0,NONE
IR,496,0,NONE,Internship,4,TBA,BLANK,McGraw\ Bryan T.,0,NONE
PACS,496,0,NONE,Internship,4,TBA,BLANK,McGraw\ Bryan T.,0,NONE
PHIL,496,0,NONE,Internship,2 OR 4,TBA,BLANK,STAFF,0,NONE
PSCI,496,0,NONE,Internship,4,TBA,BLANK,McGraw\ Bryan T.,0,NONE
PSYC,496,0,NONE,Internship,4 OR 8,TBA,BLANK,Eveleigh\ Elisha,0,NONE
SOC,496,0,NONE,Internship in Sociology,4 OR 8,TBA,BLANK,STAFF,0,NONE
SWEL,496,0,NONE,Social Work Internship,4 OR 8,TBA,BLANK,STAFF,0,NONE
URBN,496,0,NONE,Internship,2 TO 8,TBA,BLANK,Anderson\ Jordan,0,NONE
EDUC,497,0,B,Philosophy of Education Apr 15-29,3,12:50 PM - 3:20 PM,MTWRF,Jonas\ Mark E.,175,NONE
PSYC,497,0,NONE,Collaborative Research Groups,2 OR 4,3:15 PM - 5:05 PM,T,Eveleigh\ Elisha,0,NONE
EDUC,498,0,NONE,Literacy Assessment,2,8:30 AM - 10:20 AM,R,Morrison\ Sally E.,0,NONE
COMM,498,0,NONE,Journalism internship,2 OR 4,TBA,BLANK,Morgan\ Timothy C.,0,NONE
HIST,498,0,NONE,Honors Tutorial,4,TBA,BLANK,STAFF,0,NONE
PSYC,101L,1,NONE,Intro To Psych Lab,0,12:15 PM - 1:05 PM,T,Fort\ Christin J.,0,NONE
PSYC,101L,2,NONE,Intro To Psych Lab,0,12:15 PM - 1:05 PM,T,Callender\ Aimee A.,0,NONE
PSYC,101L,3,NONE,Intro To Psych Lab,0,12:15 PM - 1:05 PM,T,Hannah\ Darlene B.,0,NONE
PSYC,101L,4,NONE,Intro To Psych Lab,0,12:15 PM - 1:05 PM,T,STAFF,0,NONE
EDUC,136L,0,NONE,Cross-cultural Tutoring,1,TBA,BLANK,Vroom Fick\ Sara J.,0,NONE
GEOL,211L,4,NONE,Dynamic Earth Lab,0,11:15 AM - 1:05 PM,R,Heidlauf\ Lisa E.,0,NONE
GEOL,211L,5,NONE,Dynamic Earth Lab,0,1:15 PM - 3:05 PM,R,Tagne\ Gilles V.,0,NONE
GEOL,211L,6,NONE,Dynamic Earth Lab,0,8:30 AM - 10:20 AM,R,Heidlauf\ Lisa E.,0,NONE
GEOL,211L,1,NONE,Dynamic Earth Lab,0,8:30 AM - 10:20 AM,T,Heidlauf\ Lisa E.,0,NONE
GEOL,211L,2,NONE,Dynamic Earth Lab,0,11:15 AM - 1:05 PM,T,Heidlauf\ Lisa E.,0,NONE
GEOL,211L,3,NONE,Dynamic Earth Lab,0,1:15 PM - 3:05 PM,T,Heidlauf\ Lisa E.,0,NONE
CHEM,212L,2,NONE,Everyday Chemistry Lab,0,6:45 PM - 9:35 PM,M,Lovaasen\ Benjamin,0,NONE
MATH,221L,1,NONE,Applied Calculus Lab,0,11:15 AM - 1:05 PM,R,Isihara\ Paul,0,NONE
MATH,221L,2,NONE,Applied Calculus Lab,0,1:15 PM - 3:05 PM,R,Brabenec\ Robert L.,0,NONE
PHYS,222L,1,NONE,General Physics Lab II,0,7:30 AM - 10:20 AM,T,Whitney\ Joshua F.,0,NONE
PHYS,222L,2,NONE,General Physics Lab II,0,1:15 PM - 4:05 PM,T,Whitney\ Joshua F.,0,NONE
EDUC,225L,0,NONE,Teacher Aiding Practicum,1,TBA,BLANK,Kim & Felker,0,NONE
MATH,231L,1,NONE,Drill,0,8:30 AM - 10:20 AM,R,Diedrichs\ Danilo R.,0,NONE
MATH,231L,2,NONE,Drill,0,1:15 PM - 3:05 PM,R,Brabenec\ Robert L.,0,NONE
CHEM,232L,5,NONE,General Chemistry II Lab,0,7:30 AM - 10:20 AM,R,Lane\ Lori B.,0,NONE
CHEM,232L,6,NONE,General Chemistry II Lab,0,12:15 PM - 3:05 PM,R,Lane\ Lori B.,0,NONE
CHEM,232L,7,NONE,General Chemistry II Lab,0,6:45 PM - 9:35 PM,R,Eggimann\ Becky L.,0,NONE
MATH,232L,2,NONE,Drill,0,11:15 AM - 1:05 PM,R,Isihara\ Paul,0,NONE
MATH,232L,1,NONE,Drill,0,8:30 AM - 10:20 AM,R,Diedrichs\ Danilo R.,0,NONE
PHYS,232L,1,NONE,Introductory Physics Lab II,0,7:30 AM - 10:20 AM,R,Schroeder\ James,0,NONE
PHYS,232L,2,NONE,Introductory Physics Lab II,0,1:15 PM - 4:05 PM,R,Schroeder\ James,0,NONE
CHEM,232L,1,NONE,General Chemistry II Lab,0,1:15 PM - 4:05 PM,T,Burden\ Daniel L.,0,NONE
CHEM,232L,2,NONE,General Chemistry II Lab,0,6:45 PM - 9:35 PM,T,Lane\ Lori B.,0,NONE
CHEM,232L,3,NONE,General Chemistry II Lab,0,2:15 PM - 5:05 PM,W,Funck\ Larry L.,0,NONE
CHEM,232L,4,NONE,General Chemistry II Lab,0,6:45 PM - 9:35 PM,W,Funck\ Larry L.,0,NONE
MATH,233L,1,B,Drill,0,8:30 AM - 10:20 AM,R,Diedrichs\ Danilo R.,0,NONE
MATH,233L,2,B,Drill,0,1:15 PM - 3:05 PM,R,Brabenec\ Robert L.,0,NONE
MATH,234L,1,B,Drill,0,8:30 AM - 10:20 AM,R,Diedrichs\ Danilo R.,0,NONE
MATH,234L,2,B,Drill,0,11:15 AM - 1:05 PM,R,Isihara\ Paul,0,NONE
CSCI,235L,0,NONE,Programming I Lab,0,8:30 AM - 10:20 AM,T,Kim\ Hyunju,0,NONE
CSCI,235L,2,NONE,Programming I Lab,0,1:15 PM - 3:05 PM,T,Kim\ Hyunju,0,NONE
NEUR,241L,0,NONE,Found of Neuroscience Lab,0,1:15 PM - 4:05 PM,T,Struthers & Thom,0,NONE
BIOL,242L,4,NONE,College Biology II Lab,0,7:30 AM - 10:20 AM,R,Ogilvie\ Coreen B.,0,NONE
BIOL,242L,5,NONE,College Biology II Lab,0,12:15 PM - 3:05 PM,R,Burden\ Lisa M.,0,NONE
BIOL,242L,6,NONE,College Biology II Lab,0,6:30 PM - 9:20 PM,R,Secker\ Heather L.,0,NONE
BIOL,242L,1,NONE,College Biology II Lab,0,7:30 AM - 10:20 AM,T,Ogilvie\ Coreen B.,0,NONE
BIOL,242L,2,NONE,College Biology II Lab,0,1:15 PM - 4:05 PM,T,Rorem & Ogilvie,0,NONE
BIOL,242L,3,NONE,College Biology II Lab,0,6:30 PM - 9:20 PM,T,Secker\ Heather L.,0,NONE
BIOL,242L,7,NONE,College Biology II Lab,0,2:15 PM - 5:05 PM,W,Burden\ Lisa M.,0,NONE
CSCI,245L,0,NONE,Programming II Lab,0,1:15 PM - 3:05 PM,R,Pohly\ Devin J.,0,NONE
BIOL,252L,1,NONE,Biol Systems Lab,0,7:30 AM - 10:20 AM,T R,Koo\ Jovanka T.,0,NONE
BIOL,252L,2,NONE,Biol Systems Lab,0,1:15 PM - 4:05 PM,T R,Lewis\ Raymond J.,0,NONE
EDUC,305L,0,NONE,Learning Differences Practicum,1,TBA,BLANK,Boehm\ Thomas L.,0,NONE
EDUC,311L,0,NONE,General Methods Practicum,1,TBA,BLANK,Lederhouse & Vroom Fick,0,NONE
GEOL,321L,0,NONE,Earth History Stratig Lab,0,1:15 PM - 3:05 PM,T,Maneiro\ Kathryn A.,0,NONE
EDUC,324L,0,NONE,Middle/HS:Meth Pract,1,TBA,BLANK,Lederhouse & Vandermeulen,0,NONE
EDUC,328L,0,NONE,LBS Practicum I-A,1,TBA,BLANK,Boehm\ Thomas L.,0,NONE
BIOL,332L,1,NONE,Anatomy & Physiology II Lab,0,7:30 AM - 10:20 AM,R,Thom\ Nathaniel J.,0,NONE
BIOL,332L,2,NONE,Anatomy & Physiology II Lab,0,1:15 PM - 4:05 PM,R,Thom\ Nathaniel J.,0,NONE
CHEM,336L,0,NONE,Inorganic Chem Lab,0,1:15 PM - 4:05 PM,R,Lovaasen\ Benjamin,0,NONE
CHEM,342L,4,NONE,Organic II Lab,0,7:30 AM - 10:20 AM,R,Sikkenga\ David L.,0,NONE
CHEM,342L,2,NONE,Organic II Lab,0,1:15 PM - 4:05 PM,T,Umesiri\ Francis E.,0,NONE
CHEM,342L,1,NONE,Organic II Lab,0,7:30 AM - 10:20 AM,T,Dick\ Allison R.,0,NONE
CHEM,342L,3,NONE,Organic II Lab,0,2:15 PM - 5:05 PM,W,David\ Melody J.,0,NONE
PHYS,353L,2,A,Introductory Optics Lab,0,1:15 PM - 4:05 PM,T,Schroeder\ James,0,NONE
BIOL,356L,3,NONE,Genetics Lab,0,7:30 AM - 10:20 AM,R,Burden & Scott,0,NONE
BIOL,356L,1,NONE,Genetics Lab,0,7:30 AM - 10:20 AM,T,Scott\ Rodney J.,0,NONE
BIOL,356L,2,NONE,Genetics Lab,0,1:15 PM - 4:05 PM,T,Burden\ Lisa M.,0,NONE
AHS,361L,2,NONE,Integrative Physiology Lab,0,1:15 PM - 4:05 PM,R,Penfound\ Jean E.,0,NONE
AHS,361L,3,NONE,Integrative Physiology Lab,0,7:30 AM - 10:20 AM,R,Penfound\ Jean E.,0,NONE
AHS,361L,1,NONE,Integrative Physiology Lab,0,7:30 AM - 10:20 AM,T,Penfound\ Jean E.,0,NONE
AHS,361L,4,NONE,Integrative Physiology Lab,0,1:15 PM - 4:05 PM,T,Penfound\ Jean E.,0,NONE
BIOL,368L,0,NONE,Invertebrate Zoology Lab,0,7:30 AM - 10:20 AM,R,Rorem\ Nadine C.,0,NONE
AHS,371L,1,NONE,Clinical Kinesiology Lab,0,5:00 PM - 6:50 PM,R,Alford\ Micah L.,0,NONE
AHS,371L,2,NONE,Clinical Kinesiology Lab,0,7:00 PM - 8:50 PM,R,Alford\ Micah L.,0,NONE
ENVR,381L,0,NONE,Env Pollution/Toxicology Lab,0,7:30 AM - 10:20 AM,R,Keil\ Charles B.,25,NONE
EDUC,405L,0,NONE,Middle Grade Practicum,1,TBA,BLANK,Morrison\ Sally E.,0,NONE
GEOL,437L,0,NONE,Hydrogeology Lab,0,8:00 AM - 10:20 AM,T,Luhmann\ Andrew J.,0,NONE
CHEM,455L,0,NONE,Adv Analytical Chem I,0,1:15 PM - 2:00 PM,R,Burden\ Daniel L.,0,NONE
CHEM,463L,1,NONE,Biochemistry Analysis Lab,0,1:15 PM - 4:05 PM,T,Eggimann\ Becky L.,0,NONE
MUMS,473L,0,NONE,Elem School Music Practicum,1,9:20 AM - 10:30 AM,F,Yi\ Gina J.,48,NONE
CHEM,475L,0,NONE,Meth Phys Chem Lab,0,7:30 AM - 10:20 AM,T,Walhout\ Peter K.,0,NONE
